x,y,index1,income,high_income,hh_propensity,a,utility,max_fs_prop,healthy_choice,unhealthy_choice
136387.5,459037.5,0,42.31227486885041,1,1.6765380823588072,9.827654502860902e-05,24.74006829372565,1.8218239810842713,3.0,0.0
136787.5,459012.5,1,34.59129848105912,0,-0.1435731250821728,-1.280175375471831e-05,1.9930209454259273,-1.5396812274921148,2.0,1.0
136812.5,459012.5,2,62.2077118700778,1,-1.4139131481139633,-4.739717035364799e-05,1.869158820589765,-1.5396812274921148,0.0,3.0
136512.5,458987.5,3,35.37907870396923,0,-1.685215058794278,6.384572539894819e-06,2.1029569336453617,-1.5396812274921148,0.0,3.0
136487.5,458962.5,4,38.99609841578182,1,-1.4446699871795188,-2.3402569348086828e-05,1.4544946786646196,-1.5396812274921148,0.0,3.0
136212.5,458937.5,5,53.72481117061563,1,-1.4324686262227087,-4.6942028478446596e-05,2.1458907145811907,-1.5396812274921148,0.0,3.0
136537.5,458937.5,6,28.80767595143758,0,-1.4965738270983653,-5.141690862495754e-05,1.7083271581399573,-1.5396812274921148,0.0,3.0
137062.5,458887.5,7,31.983633420697114,0,-1.3698819533921793,5.030056537746982e-05,8.31139700493066,-1.5396812274921148,0.0,3.0
136512.5,458862.5,8,39.77603225837035,1,-1.4699667557534135,-7.650318632998921e-05,2.6437644735903887,-1.5396812274921148,0.0,3.0
136662.5,458862.5,9,34.60130042220641,0,-1.6053893916680486,6.89547649040812e-05,7.85678651141159,-1.5396812274921148,0.0,3.0
136787.5,458862.5,10,25.972353875781938,0,-1.49785098541478,4.902801139332745e-06,2.617898505005008,-1.5396812274921148,0.0,3.0
137087.5,458837.5,11,35.851234894124126,0,-1.4992963874925187,7.852922409644602e-07,1.8463058608875436,-1.5396812274921148,0.0,3.0
136862.5,458762.5,12,34.311710529987565,0,-1.3739460945759772,-1.1264068644941584e-05,2.2486816571354793,-1.5396812274921148,0.0,3.0
135762.5,458737.5,13,43.934716026094954,1,-1.5657890468191462,-1.4453277091052325e-05,2.4844796724483458,-1.5396812274921148,0.0,3.0
137462.5,458737.5,14,21.252114705283056,0,-1.453874180843444,1.3725008385096404e-05,2.511764202979681,-1.5396812274921148,0.0,3.0
136137.5,458687.5,15,30.898209623100485,0,-1.6057315994045056,-5.6603150588396584e-05,2.0839226114626817,-1.5396812274921148,0.0,3.0
135787.5,458662.5,16,49.4139100948717,1,-1.504990296846199,-3.5159278776110317e-05,2.1662125140519977,-1.5396812274921148,0.0,3.0
136112.5,458662.5,17,56.47331007231312,1,-1.4896636348414303,8.11429347682707e-05,2.2258890823993225,-1.5396812274921148,0.0,3.0
137037.5,458637.5,18,22.78820442311634,0,-1.4498028481748335,4.9312647799246636e-05,22.27381830048283,-1.5396812274921148,0.0,3.0
137287.5,458637.5,19,44.34847510892778,1,-1.502496800966297,8.873257587204652e-05,2.6912438385089423,-1.5396812274921148,0.0,3.0
136212.5,458612.5,20,28.09392114781378,0,-1.5627793985991083,3.8155507949844854e-05,3.7417384897180392,-1.5396812274921148,0.0,3.0
136387.5,458587.5,21,29.331468452839097,0,-1.7925653908122732,8.796657252396512e-06,2.041566973989375,-1.5396812274921148,0.0,3.0
136887.5,458587.5,22,29.181208167443465,0,-1.6044318056611706,-4.4976940413611734e-05,1.791148675473821,-1.5396812274921148,0.0,3.0
135087.5,458562.5,23,33.67492070837606,0,-1.5507599490642434,-5.958145285983956e-05,2.1299681117668436,-1.5396812274921148,0.0,3.0
135787.5,458562.5,24,47.864398269133616,1,-1.555896140924767,-3.055261761864248e-05,2.015705752372624,-1.5396812274921148,0.0,3.0
136462.5,458562.5,25,45.024212708765674,1,-1.6011917490900762,9.533945519887544e-05,48.101736874043354,-1.5396812274921148,0.0,3.0
136362.5,458537.5,26,38.4914424321904,1,-1.6784044134084584,-9.513744696620319e-05,1.9764267161179288,-1.5396812274921148,0.0,3.0
136437.5,458537.5,27,34.26689121518083,0,-1.5530307648723647,7.003598540478722e-05,2.8799924448563723,-1.5396812274921148,0.0,3.0
137612.5,458537.5,28,37.9328884293411,1,-1.4789948984356134,-1.2434763812554746e-05,1.636703288078332,-1.8536804572269308,0.0,3.0
135712.5,458512.5,29,36.84069557942577,0,-0.9593103044709377,-6.133979579176665e-05,1.4321770820150053,-1.8536804572269308,1.0,2.0
136137.5,458512.5,30,45.8305331946197,1,0.12418117890015612,3.557665434592495e-05,1.6905352558673912,-1.8536804572269308,2.0,1.0
134912.5,458487.5,31,31.584283702077844,0,-0.15776126298634652,-9.117338668596729e-05,2.387073152720592,-1.8536804572269308,2.0,1.0
135712.5,458487.5,32,37.838050915142404,0,-0.03331776439249001,-8.797690127041542e-05,1.5673884325650076,-1.8536804572269308,2.0,1.0
137237.5,458487.5,33,36.88932388190755,0,0.010800074070662857,1.3249592978246524e-05,1.7680295953880216,-1.8536804572269308,2.0,1.0
134787.5,458437.5,34,37.37691849148141,0,-0.2644371668891117,-3.711048496983274e-05,3.0185473171237103,-1.8536804572269308,2.0,1.0
134862.5,458437.5,35,40.392176585649075,1,-0.2637172112565864,-1.9514671145336832e-05,2.0658825626768365,-1.8536804572269308,2.0,1.0
136012.5,458437.5,36,39.87660091042498,1,0.09545227798573364,2.955076709488105e-05,1.8291543200141387,-1.8536804572269308,2.0,1.0
136062.5,458437.5,37,51.248485742415816,1,-0.2029209994851513,4.384289783466301e-05,3.5292875642613044,-1.8536804572269308,2.0,1.0
136137.5,458437.5,38,37.03124393722364,0,-0.17101910720799918,6.356309496159458e-05,4.503383421785682,-1.8536804572269308,2.0,1.0
136162.5,458437.5,39,53.51532293448891,1,-0.12386723993841531,-5.675400178202075e-05,1.718657894256966,-1.8536804572269308,2.0,1.0
136187.5,458437.5,40,34.84146978833369,0,-0.15737492468207281,-7.668745109620076e-06,6.125782804843114,-1.8536804572269308,2.0,1.0
