x,y,index1,income,high_income,hh_propensity,a,utility,max_fs_prop,healthy_choice,unhealthy_choice
136387.5,459037.5,0,42.31227486885041,1,0.8657360671617924,9.827654502860902e-05,24.59889935486299,0.2270450330833662,9.0,0.0
136787.5,459012.5,1,34.59129848105912,0,0.8666830781295689,-1.280175375471831e-05,2.180377323087188,0.2270450330833662,9.0,0.0
136812.5,459012.5,2,62.2077118700778,1,0.8706137516137545,-4.739717035364799e-05,1.7352331710275783,0.2270450330833662,9.0,0.0
136512.5,458987.5,3,35.37907870396923,0,0.8650058209011102,6.384572539894819e-06,2.0652288328940402,0.2270450330833662,9.0,0.0
136487.5,458962.5,4,38.99609841578182,1,0.8696992566549465,-2.3402569348086828e-05,2.1881202425842226,0.2270450330833662,9.0,0.0
136212.5,458937.5,5,53.72481117061563,1,0.870087812012598,-4.6942028478446596e-05,1.8919321955505837,0.2270450330833662,9.0,0.0
136537.5,458937.5,6,28.80767595143758,0,0.8684939226736162,-5.141690862495754e-05,2.185891279357216,0.2270450330833662,9.0,0.0
137062.5,458887.5,7,31.983633420697114,0,1.5737076519975788,5.030056537746982e-05,1.7017426525030463,0.594684417491655,9.0,0.0
136512.5,458862.5,8,39.77603225837035,1,1.570121999967491,-7.650318632998921e-05,1.4906727356357958,0.594684417491655,9.0,0.0
136662.5,458862.5,9,34.60130042220641,0,1.5665045139359255,6.89547649040812e-05,1.693849944576523,0.594684417491655,9.0,0.0
136787.5,458862.5,10,25.972353875781938,0,1.694189961821309,4.902801139332745e-06,1.9177833701079403,0.594684417491655,9.0,0.0
137087.5,458837.5,11,35.851234894124126,0,1.725816388786012,7.852922409644602e-07,1.6284440918438279,0.594684417491655,9.0,0.0
136862.5,458762.5,12,34.311710529987565,0,1.7338553684845361,-1.1264068644941584e-05,3.5433483996675395,0.594684417491655,9.0,0.0
135762.5,458737.5,13,43.934716026094954,1,1.722645041431719,-1.4453277091052325e-05,2.1347952294375427,0.594684417491655,9.0,0.0
137462.5,458737.5,14,21.252114705283056,0,1.7283734838905542,1.3725008385096404e-05,1.7106615091398985,0.594684417491655,9.0,0.0
136137.5,458687.5,15,30.898209623100485,0,1.7210227875695265,-5.6603150588396584e-05,1.902085371995426,0.594684417491655,9.0,0.0
135787.5,458662.5,16,49.4139100948717,1,1.7365328494639287,-3.5159278776110317e-05,6.266157325921856,0.594684417491655,9.0,0.0
136112.5,458662.5,17,56.47331007231312,1,1.7710779414046218,8.11429347682707e-05,14.338881299517192,0.594684417491655,9.0,0.0
137037.5,458637.5,18,22.78820442311634,0,1.7757406266728406,4.9312647799246636e-05,1.8502381956222869,0.594684417491655,9.0,0.0
137287.5,458637.5,19,44.34847510892778,1,1.7697100193703144,8.873257587204652e-05,2.6278099765571445,0.594684417491655,9.0,0.0
136212.5,458612.5,20,28.09392114781378,0,1.764073307068338,3.8155507949844854e-05,2.7636603856733557,0.594684417491655,9.0,0.0
136387.5,458587.5,21,29.331468452839097,0,1.7500461831162308,8.796657252396512e-06,3.012373670406595,0.594684417491655,9.0,0.0
136887.5,458587.5,22,29.181208167443465,0,1.7608147876676978,-4.4976940413611734e-05,1.8475917186556332,0.594684417491655,9.0,0.0
135087.5,458562.5,23,33.67492070837606,0,1.7651600266547276,-5.958145285983956e-05,2.44142357089474,0.594684417491655,9.0,0.0
