x,y,index1,income,high_income,hh_propensity,a,utility,max_fs_prop,healthy_choice,unhealthy_choice
136387.5,459037.5,0,42.31227486885041,1,2.0804003606600365,9.827654502860902e-05,24.80893294903237,1.8218239810842713,8.0,0.0
136787.5,459012.5,1,34.59129848105912,0,-1.7290436622272347,-1.280175375471831e-05,2.33370465677762,-1.5396812274921148,3.0,5.0
136812.5,459012.5,2,62.2077118700778,1,-2.040681263184757,-4.739717035364799e-05,1.9914232380477233,-1.5396812274921148,0.0,8.0
136512.5,458987.5,3,35.37907870396923,0,-2.0783218491873456,6.384572539894819e-06,2.1918074346823153,-1.5396812274921148,0.0,8.0
136487.5,458962.5,4,38.99609841578182,1,-2.044620469982525,-2.3402569348086828e-05,2.19763736435531,-1.5396812274921148,0.0,8.0
136212.5,458937.5,5,53.72481117061563,1,-2.0430606659725825,-4.6942028478446596e-05,1.8082937308782752,-1.5396812274921148,0.0,8.0
136537.5,458937.5,6,28.80767595143758,0,-2.051499784650915,-5.141690862495754e-05,1.607281946325298,-1.5396812274921148,0.0,8.0
137062.5,458887.5,7,31.983633420697114,0,-2.035058363120842,5.030056537746982e-05,2.516681753103745,-1.5396812274921148,0.0,8.0
136512.5,458862.5,8,39.77603225837035,1,-2.0479791796193614,-7.650318632998921e-05,1.8077055653601217,-1.5396812274921148,0.0,8.0
136662.5,458862.5,9,34.60130042220641,0,-2.066511105768071,6.89547649040812e-05,8.446694423665495,-1.5396812274921148,0.0,8.0
136787.5,458862.5,10,25.972353875781938,0,-2.051623672171878,4.902801139332745e-06,1.716253253338541,-1.5396812274921148,0.0,8.0
137087.5,458837.5,11,35.851234894124126,0,-2.051821403407273,7.852922409644602e-07,1.7276927641937387,-1.5396812274921148,0.0,8.0
136862.5,458762.5,12,34.311710529987565,0,-2.0356160720186867,-1.1264068644941584e-05,2.414330528465854,-1.5396812274921148,0.0,8.0
135762.5,458737.5,13,43.934716026094954,1,-2.060962008752083,-1.4453277091052325e-05,2.6857126265730296,-1.5396812274921148,0.0,8.0
137462.5,458737.5,14,21.252114705283056,0,-2.0457886301126655,1.3725008385096404e-05,7.8259316046909335,-1.5396812274921148,0.0,8.0
136137.5,458687.5,15,30.898209623100485,0,-2.0666651970487724,-5.6603150588396584e-05,2.7671027899825966,-1.5396812274921148,0.0,8.0
135787.5,458662.5,16,49.4139100948717,1,-2.0526186815828598,-3.5159278776110317e-05,2.006287286231702,-1.5396812274921148,0.0,8.0
136112.5,458662.5,17,56.47331007231312,1,-2.0504621483181693,8.11429347682707e-05,5.130359882558058,-1.5396812274921148,0.0,8.0
137037.5,458637.5,18,22.78820442311634,0,-2.045226892661697,4.9312647799246636e-05,2.365203942691471,-1.5396812274921148,0.0,8.0
137287.5,458637.5,19,44.34847510892778,1,-2.052177837529288,8.873257587204652e-05,2.639946084227086,-1.5396812274921148,0.0,8.0
136212.5,458612.5,20,28.09392114781378,0,-2.060496465197178,3.8155507949844854e-05,2.5366332687620057,-1.5396812274921148,0.0,8.0
136387.5,458587.5,21,29.331468452839097,0,-2.0950889626640063,8.796657252396512e-06,2.1313483960945874,-1.5396812274921148,0.0,8.0
136887.5,458587.5,22,29.181208167443465,0,-2.066468804367814,-4.4976940413611734e-05,2.2084043874512984,-1.5396812274921148,0.0,8.0
135087.5,458562.5,23,33.67492070837606,0,-2.058903616175907,-5.958145285983956e-05,2.310018991918802,-1.5396812274921148,0.0,8.0
135787.5,458562.5,24,47.864398269133616,1,-2.0595934160634846,-3.055261761864248e-05,2.181884445367756,-1.5396812274921148,0.0,8.0
136462.5,458562.5,25,45.024212708765674,1,-2.0658868093782745,9.533945519887544e-05,2.280801034512545,-1.5396812274921148,0.0,8.0
136362.5,458537.5,26,38.4914424321904,1,-2.077379683380986,-9.513744696620319e-05,22.45411926177041,-1.5396812274921148,0.0,8.0
136437.5,458537.5,27,34.26689121518083,0,-2.059110158798439,7.003598540478722e-05,2.95265826524028,-1.5396812274921148,0.0,8.0
137612.5,458537.5,28,37.9328884293411,1,-2.0491201561275316,-1.2434763812554746e-05,2.995714758352465,-1.5396812274921148,0.0,8.0
135712.5,458512.5,29,36.84069557942577,0,-1.989998808338255,-6.133979579176665e-05,2.822092106705789,-1.5396812274921148,1.0,7.0
136137.5,458512.5,30,45.8305331946197,1,-1.9070735117539521,3.557665434592495e-05,3.950113078177795,-1.5396812274921148,2.0,6.0
134912.5,458487.5,31,31.584283702077844,0,-1.9256173809373411,-9.117338668596729e-05,2.2485847099107152,-1.5396812274921148,2.0,6.0
135712.5,458487.5,32,37.838050915142404,0,-1.9173184378825567,-8.797690127041542e-05,1.8290499595096406,-1.5396812274921148,2.0,6.0
