x,y,index1,income,high_income,hh_propensity,a,utility,max_fs_prop,healthy_choice,unhealthy_choice
136387.5,459037.5,0,42.31227486885041,1,0.8548693034974394,9.827654502860902e-05,24.596567722630226,0.2270450330833662,6.0,0.0
136787.5,459012.5,1,34.59129848105912,0,0.8597819074556952,-1.280175375471831e-05,2.1788984961660334,0.2270450330833662,6.0,0.0
136812.5,459012.5,2,62.2077118700778,1,0.886211133749311,-4.739717035364799e-05,1.7093372481299693,0.2270450330833662,6.0,0.0
136512.5,458987.5,3,35.37907870396923,0,0.8484755204245924,6.384572539894819e-06,2.054758884933327,0.2270450330833662,6.0,0.0
136487.5,458962.5,4,38.99609841578182,1,0.8803203782154845,-2.3402569348086828e-05,2.1490633186256503,0.2270450330833662,6.0,0.0
136212.5,458937.5,5,53.72481117061563,1,0.8826321661963574,-4.6942028478446596e-05,1.9983747603266706,0.2270450330833662,6.0,0.0
136537.5,458937.5,6,28.80767595143758,0,0.8716666088157826,-5.141690862495754e-05,2.0172109397001994,0.2270450330833662,6.0,0.0
137062.5,458887.5,7,31.983633420697114,0,0.8952314115916659,5.030056537746982e-05,2.104089408779851,0.2270450330833662,6.0,0.0
136512.5,458862.5,8,39.77603225837035,1,0.8760410076167241,-7.650318632998921e-05,2.4285988428632996,0.2270450330833662,6.0,0.0
136662.5,458862.5,9,34.60130042220641,0,0.8567437255688454,6.89547649040812e-05,7.879354126562944,0.2270450330833662,6.0,0.0
136787.5,458862.5,10,25.972353875781938,0,1.4500242061198372,4.902801139332745e-06,1.7050618348495536,0.594684417491655,6.0,0.0
137087.5,458837.5,11,35.851234894124126,0,1.572783133165261,7.852922409644602e-07,1.4929364719693352,0.594684417491655,6.0,0.0
136862.5,458762.5,12,34.311710529987565,0,1.6027576500949536,-1.1264068644941584e-05,1.6649783171916095,0.594684417491655,6.0,0.0
135762.5,458737.5,13,43.934716026094954,1,1.560805748214296,-1.4453277091052325e-05,1.911782323688525,0.594684417491655,6.0,0.0
137462.5,458737.5,14,21.252114705283056,0,1.5823872615587184,1.3725008385096404e-05,1.6196808142083619,0.594684417491655,6.0,0.0
136137.5,458687.5,15,30.898209623100485,0,1.5546122478451632,-5.6603150588396584e-05,3.533443683183364,0.594684417491655,6.0,0.0
135787.5,458662.5,16,49.4139100948717,1,1.6126154416782257,-3.5159278776110317e-05,2.143279000796088,0.594684417491655,6.0,0.0
136112.5,458662.5,17,56.47331007231312,1,1.7359069672852345,8.11429347682707e-05,1.6936032210019205,0.594684417491655,6.0,0.0
137037.5,458637.5,18,22.78820442311634,0,1.7519056705151799,4.9312647799246636e-05,1.8656266246118927,0.594684417491655,6.0,0.0
137287.5,458637.5,19,44.34847510892778,1,1.7311858548081624,8.873257587204652e-05,6.221774485554688,0.594684417491655,6.0,0.0
136212.5,458612.5,20,28.09392114781378,0,1.711514881182764,3.8155507949844854e-05,14.306255836536767,0.594684417491655,6.0,0.0
136387.5,458587.5,21,29.331468452839097,0,1.66178739128486,8.796657252396512e-06,1.8480131956336683,0.594684417491655,6.0,0.0
136887.5,458587.5,22,29.181208167443465,0,1.699990496111373,-4.4976940413611734e-05,2.6121587171574037,0.594684417491655,6.0,0.0
135087.5,458562.5,23,33.67492070837606,0,1.715200384019182,-5.958145285983956e-05,2.7685423690652584,0.594684417491655,6.0,0.0
135787.5,458562.5,24,47.864398269133616,1,1.7136153462899664,-3.055261761864248e-05,2.9940277219978992,0.594684417491655,6.0,0.0
136462.5,458562.5,25,45.024212708765674,1,1.7007657117754997,9.533945519887544e-05,1.8490634147528935,0.594684417491655,6.0,0.0
136362.5,458537.5,26,38.4914424321904,1,1.6827011178224005,-9.513744696620319e-05,2.4444932406045385,0.594684417491655,6.0,0.0
136437.5,458537.5,27,34.26689121518083,0,1.7144292930562768,7.003598540478722e-05,2.98865346587078,0.594684417491655,6.0,0.0
137612.5,458537.5,28,37.9328884293411,1,1.7405312186828228,-1.2434763812554746e-05,12.93804100357947,0.594684417491655,6.0,0.0
135712.5,458512.5,29,36.84069557942577,0,1.7551470374454792,-6.133979579176665e-05,2.7580033773915273,0.594684417491655,6.0,0.0
136137.5,458512.5,30,45.8305331946197,1,1.7760037141631395,3.557665434592495e-05,2.9298786133902164,0.594684417491655,6.0,0.0
134912.5,458487.5,31,31.584283702077844,0,1.7045100728400668,-9.117338668596729e-05,3.4565829123306324,0.594684417491655,6.0,0.0
135712.5,458487.5,32,37.838050915142404,0,1.7348687991133158,-8.797690127041542e-05,2.6335764262033097,0.594684417491655,6.0,0.0
137237.5,458487.5,33,36.88932388190755,0,1.7460269240193995,1.3249592978246524e-05,8.857846628840225,0.594684417491655,6.0,0.0
134787.5,458437.5,34,37.37691849148141,0,1.679807773472948,-3.711048496983274e-05,1.8038931444974973,0.594684417491655,6.0,0.0
134862.5,458437.5,35,40.392176585649075,1,1.679962612465233,-1.9514671145336832e-05,3.749717758664537,0.594684417491655,6.0,0.0
136012.5,458437.5,36,39.87660091042498,1,1.7682436088227094,2.955076709488105e-05,2.019633425320968,0.594684417491655,6.0,0.0
136062.5,458437.5,37,51.248485742415816,1,1.6938586784769842,4.384289783466301e-05,2.1754048547740634,0.594684417491655,6.0,0.0
136137.5,458437.5,38,37.03124393722364,0,1.7013042732405317,6.356309496159458e-05,4.453430704092938,0.594684417491655,6.0,0.0
136162.5,458437.5,39,53.51532293448891,1,1.6264693734083489,-5.675400178202075e-05,1.6931225510959003,0.46178646941142176,6.0,0.0
136187.5,458437.5,40,34.84146978833369,0,1.5633057093178946,-7.668745109620076e-06,1.8751387290069568,0.46178646941142176,6.0,0.0
134812.5,458412.5,41,33.12268582721787,0,1.575419509649327,1.5796476104507892e-05,1.6337404545491858,0.46178646941142176,6.0,0.0
136037.5,458412.5,42,38.90738188752852,1,1.6057321865504184,-1.732816209459211e-05,1.9829509296019794,0.46178646941142176,6.0,0.0
137162.5,458412.5,43,41.45438472349352,1,1.6043931688206252,-7.490779729876597e-06,2.191970484688138,0.46178646941142176,6.0,0.0
136087.5,458387.5,44,40.596124064467006,1,1.5855778772902194,-8.233917186948612e-05,1.778511057151463,0.46178646941142176,6.0,0.0
