x,y,index1,income,high_income,hh_propensity,a,utility,max_fs_prop,healthy_choice,unhealthy_choice
136387.5,459037.5,0,42.31227486885041,1,0.867313085764251,9.827654502860902e-05,24.59923677003643,0.2270450330833662,12.0,0.0
136787.5,459012.5,1,34.59129848105912,0,0.8676860249625017,-1.280175375471831e-05,2.180591853571478,0.2270450330833662,12.0,0.0
136812.5,459012.5,2,62.2077118700778,1,0.8683318658401167,-4.739717035364799e-05,1.7421645572813231,0.2270450330833662,12.0,0.0
136512.5,458987.5,3,35.37907870396923,0,0.8674013871026955,6.384572539894819e-06,2.0682077377150274,0.2270450330833662,12.0,0.0
136487.5,458962.5,4,38.99609841578182,1,0.8681477538716422,-2.3402569348086828e-05,2.1991371999795755,0.2270450330833662,12.0,0.0
136212.5,458937.5,5,53.72481117061563,1,0.8682542274511466,-4.6942028478446596e-05,1.973811198382975,0.2270450330833662,12.0,0.0
136537.5,458937.5,6,28.80767595143758,0,0.8680314404264519,-5.141690862495754e-05,2.184664073986923,0.2270450330833662,12.0,0.0
137062.5,458887.5,7,31.983633420697114,0,1.4941773214382703,5.030056537746982e-05,1.7012550623656475,0.594684417491655,12.0,0.0
136512.5,458862.5,8,39.77603225837035,1,1.72513166542171,-7.650318632998921e-05,1.4903411317176753,0.594684417491655,12.0,0.0
136662.5,458862.5,9,34.60130042220641,0,1.7241292643697548,6.89547649040812e-05,1.7014907455649677,0.594684417491655,12.0,0.0
136787.5,458862.5,10,25.972353875781938,0,1.7591524762576853,4.902801139332745e-06,1.9195221802786282,0.594684417491655,12.0,0.0
137087.5,458837.5,11,35.851234894124126,0,1.7681901170357508,7.852922409644602e-07,1.6309548245916512,0.594684417491655,12.0,0.0
136862.5,458762.5,12,34.311710529987565,0,1.7705147757930788,-1.1264068644941584e-05,3.5461731268176333,0.594684417491655,12.0,0.0
135762.5,458737.5,13,43.934716026094954,1,1.7672822842375089,-1.4453277091052325e-05,2.1326300290946487,0.594684417491655,12.0,0.0
137462.5,458737.5,14,21.252114705283056,0,1.7689229761845184,1.3725008385096404e-05,1.7146105055473966,0.594684417491655,12.0,0.0
136137.5,458687.5,15,30.898209623100485,0,1.7668297263936252,-5.6603150588396584e-05,1.923107314065959,0.594684417491655,12.0,0.0
135787.5,458662.5,16,49.4139100948717,1,1.7712977865650814,-3.5159278776110317e-05,6.288944792365609,0.594684417491655,12.0,0.0
